merchant_id,campaign_id,product_id,sku,campaign_name,channel,impressions,clicks,spend,conversions,attributed_revenue,campaign_date,post_time,creative_type,target_segment,customer_city,objective,campaign_status,source,source_row_id
M001,CAMP000127,PROD000378,SKU000378,Bangalore Exclusive Drop,Email,16034,716,764.35,43,147388.04,2024-01-01,15:00,Email,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000127
M001,CAMP000128,PROD000001,SKU000001,Independence Day Flash Sale,Google Ads,126669,7157,278736.21,160,133046.48,2024-06-09,20:00,Display Ad,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_000128
M001,CAMP000129,PROD000145,SKU000145,Weekend Wardrobe,Instagram,295068,12405,143143.28,714,2021654.33,2024-07-16,15:00,Story,college_students,Kochi,conversions,completed,campaign_csv,CAMP_ROW_000129
M001,CAMP000130,PROD000183,SKU000183,Year End Clearance,Instagram,237957,6813,105635.37,202,281671.34,2024-12-12,15:00,Carousel,family_buyers,Ahmedabad,traffic,completed,campaign_csv,CAMP_ROW_000130
M001,CAMP000131,PROD000302,SKU000302,College Campus Collection,Instagram,184232,9974,80928.94,389,1296835.33,2024-04-02,21:00,Reel,college_students,Ahmedabad,retargeting,completed,campaign_csv,CAMP_ROW_000131
M001,CAMP000132,PROD000411,SKU000411,Bangalore Fashion Drop,Instagram,164400,4340,31712.69,109,394087.49,2024-02-08,15:00,Reel,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000132
M001,CAMP000133,PROD000054,SKU000054,Office Wear Edit,Google Ads,59187,1988,34115.41,66,58637.6,2024-01-25,18:00,Display Ad,streetwear_lovers,Jaipur,awareness,completed,campaign_csv,CAMP_ROW_000133
M001,CAMP000134,PROD000435,SKU000435,College Campus Collection,Instagram,60567,3998,13560.9,60,110154.67,2024-12-09,20:00,Reel,college_students,Jaipur,awareness,paused,campaign_csv,CAMP_ROW_000134
M001,CAMP000135,PROD000332,SKU000332,Festive Gifting Guide,Instagram,232233,8964,117413.15,271,627939.06,2024-12-18,09:00,Reel,college_students,Bangalore,new_launch,active,campaign_csv,CAMP_ROW_000135
M001,CAMP000136,PROD000385,SKU000385,New Arrivals Reel Blast,Email,2901,123,84.31,3,8368.02,2024-05-17,09:00,Email,college_students,Chennai,awareness,completed,campaign_csv,CAMP_ROW_000136
M001,CAMP000137,PROD000227,SKU000227,Weekend Comfort Sale,WhatsApp,1824,469,265.99,52,130174.01,2024-11-13,12:00,WhatsApp Broadcast,family_buyers,Bangalore,retargeting,paused,campaign_csv,CAMP_ROW_000137
M001,CAMP000138,PROD000411,SKU000411,Back to Work Edit,WhatsApp,3561,1118,844.38,154,545994.75,2024-03-26,21:00,WhatsApp Broadcast,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_000138
M001,CAMP000139,PROD000445,SKU000445,Independence Day Flash Sale,Email,4448,139,85.34,5,13601.87,2024-05-24,18:00,Email,working_women,Kolkata,retention,completed,campaign_csv,CAMP_ROW_000139
M001,CAMP000140,PROD000320,SKU000320,Festive Gifting Guide,Google Ads,183017,8929,125310.32,226,152925.01,2024-10-26,12:00,Search Ad,family_buyers,Kochi,retention,completed,campaign_csv,CAMP_ROW_000140
M001,CAMP000141,PROD000191,SKU000191,Back to Work Edit,Google Ads,171770,8062,168375.85,241,229395.07,2024-01-09,12:00,Display Ad,premium_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000141
M001,CAMP000142,PROD000154,SKU000154,Monsoon Must-Haves,WhatsApp,1882,332,249.75,33,24208.69,2024-10-29,19:00,WhatsApp Broadcast,family_buyers,Ahmedabad,awareness,active,campaign_csv,CAMP_ROW_000142
M001,CAMP000143,PROD000184,SKU000184,Independence Day Flash Sale,Facebook,296408,8534,184073.39,149,159984.16,2024-10-13,18:00,Story,premium_buyers,Hyderabad,awareness,active,campaign_csv,CAMP_ROW_000143
M001,CAMP000144,PROD000345,SKU000345,Republic Day Rush,Facebook,106430,2706,33056.1,78,123090.37,2024-10-19,15:00,Reel,premium_buyers,Bangalore,new_launch,failed,campaign_csv,CAMP_ROW_000144
M001,CAMP000145,PROD000128,SKU000128,Fitness Edit Push,WhatsApp,2354,366,619.58,64,279352.06,2024-08-11,18:00,WhatsApp Broadcast,premium_buyers,Pune,retargeting,completed,campaign_csv,CAMP_ROW_000145
M001,CAMP000146,PROD000490,SKU000490,Monsoon Must-Haves,LinkedIn,8633,175,9545.13,3,3545.83,2024-10-26,20:00,Carousel,young_professionals,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_000146
M001,CAMP000147,PROD000038,SKU000038,Monsoon Must-Haves,Instagram,23995,1815,29978.53,25,77408.21,2024-06-16,20:00,Static Post,family_buyers,Jaipur,retargeting,completed,campaign_csv,CAMP_ROW_000147
M001,CAMP000148,PROD000053,SKU000053,College Campus Collection,WhatsApp,4932,585,664.9,104,107510.15,2024-09-07,19:00,WhatsApp Broadcast,family_buyers,Bangalore,awareness,active,campaign_csv,CAMP_ROW_000148
M001,CAMP000149,PROD000173,SKU000173,Republic Day Rush,Google Ads,245294,11955,344790.01,459,309790.41,2024-06-24,12:00,Search Ad,working_women,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_000149
M001,CAMP000150,PROD000231,SKU000231,Back to Work Edit,Facebook,283787,19544,342798.12,762,1246991.63,2024-10-13,21:00,Static Post,working_women,Bangalore,awareness,active,campaign_csv,CAMP_ROW_000150
M001,CAMP000151,PROD000001,SKU000001,Premium Buyer Retargeting,Facebook,70336,6406,103549.77,298,249906.44,2024-10-09,21:00,Reel,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000151
M001,CAMP000152,PROD000480,SKU000480,Monsoon Must-Haves,Email,25048,991,815.0,32,89042.69,2024-07-21,20:00,Email,working_women,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_000152
M001,CAMP000153,PROD000189,SKU000189,Festive Gifting Guide,Instagram,59915,2981,40883.68,102,193381.84,2024-10-13,15:00,Static Post,premium_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_000153
M001,CAMP000154,PROD000462,SKU000462,Premium Buyer Retargeting,WhatsApp,1111,133,195.31,23,98253.11,2024-03-21,12:00,WhatsApp Broadcast,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000154
M001,CAMP000155,PROD000388,SKU000388,Republic Day Rush,Google Ads,273804,15904,482648.64,865,1297598.15,2024-09-12,09:00,Display Ad,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_000155
M001,CAMP000156,PROD000497,SKU000497,Weekend Comfort Sale,Facebook,177207,1080,4292.63,25,115228.66,2024-06-13,18:00,Reel,college_students,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_000156
M001,CAMP000157,PROD000122,SKU000122,Premium Buyer Retargeting,Instagram,39802,254,3466.1,7,6464.65,2024-07-23,09:00,Reel,premium_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_000157
M001,CAMP000158,PROD000420,SKU000420,Independence Day Flash Sale,Instagram,174119,5104,57994.55,220,698127.49,2024-05-15,15:00,Reel,college_students,Hyderabad,retention,completed,campaign_csv,CAMP_ROW_000158
M001,CAMP000159,PROD000392,SKU000392,Bangalore Fashion Drop,Instagram,140128,8717,80253.19,390,674218.96,2024-09-23,20:00,Carousel,fitness_lifestyle,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_000159
M001,CAMP000160,PROD000412,SKU000412,Year End Clearance,Instagram,214253,8328,137015.22,455,1433500.15,2024-11-23,19:00,Carousel,young_professionals,Ahmedabad,traffic,completed,campaign_csv,CAMP_ROW_000160
M001,CAMP000161,PROD000172,SKU000172,Repeat Buyer WhatsApp Push,Facebook,175290,6338,125058.72,348,940313.3,2024-08-27,19:00,Reel,family_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000161
M001,CAMP000162,PROD000273,SKU000273,Weekend Comfort Sale,Email,15752,423,274.3,10,23778.14,2024-03-19,12:00,Email,working_women,Bangalore,traffic,active,campaign_csv,CAMP_ROW_000162
M001,CAMP000163,PROD000280,SKU000280,College Campus Collection,Facebook,128451,3162,77175.93,38,69989.56,2024-04-11,09:00,Static Post,premium_buyers,Hyderabad,traffic,completed,campaign_csv,CAMP_ROW_000163
M001,CAMP000164,PROD000001,SKU000001,Women's Day Special,Instagram,248970,23563,151475.64,1320,1165925.87,2024-11-28,21:00,Carousel,college_students,Bangalore,awareness,paused,campaign_csv,CAMP_ROW_000164
M001,CAMP000165,PROD000159,SKU000159,Back to Work Edit,WhatsApp,1148,127,63.52,13,46604.59,2024-02-11,19:00,WhatsApp Broadcast,family_buyers,Bangalore,traffic,paused,campaign_csv,CAMP_ROW_000165
M001,CAMP000166,PROD000341,SKU000341,Office Wear Edit,WhatsApp,4461,814,731.65,134,124126.81,2024-04-23,09:00,WhatsApp Broadcast,premium_buyers,Bangalore,traffic,paused,campaign_csv,CAMP_ROW_000166
M001,CAMP000167,PROD000094,SKU000094,Fitness Edit Push,Instagram,273250,20370,201019.74,323,918827.14,2024-09-10,20:00,Reel,working_women,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000167
M001,CAMP000168,PROD000321,SKU000321,Republic Day Rush,Instagram,155068,9607,212578.22,450,1159937.78,2024-02-26,21:00,Reel,family_buyers,Bangalore,conversions,paused,campaign_csv,CAMP_ROW_000168
M001,CAMP000169,PROD000493,SKU000493,Diwali Streetwear Push,WhatsApp,729,152,287.22,22,9955.17,2024-11-14,18:00,WhatsApp Broadcast,family_buyers,Pune,new_launch,active,campaign_csv,CAMP_ROW_000169
M001,CAMP000170,PROD000017,SKU000017,Independence Day Flash Sale,Google Ads,274462,12958,505471.97,619,1791785.42,2024-05-08,20:00,Display Ad,young_professionals,Ahmedabad,awareness,active,campaign_csv,CAMP_ROW_000170
M001,CAMP000171,PROD000187,SKU000187,Weekend Comfort Sale,Instagram,244210,12840,203187.71,621,1153710.35,2024-03-14,12:00,Story,college_students,Ahmedabad,retargeting,completed,campaign_csv,CAMP_ROW_000171
M001,CAMP000172,PROD000466,SKU000466,Weekend Wardrobe,Facebook,59098,3236,72301.56,189,200129.46,2024-06-01,15:00,Static Post,streetwear_lovers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000172
M001,CAMP000173,PROD000026,SKU000026,Office Wear Edit,Google Ads,114894,6285,190507.52,198,457143.31,2024-01-09,15:00,Display Ad,young_professionals,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000173
M001,CAMP000174,PROD000300,SKU000300,Bangalore Exclusive Drop,WhatsApp,3460,818,1549.1,70,211842.84,2024-07-28,09:00,WhatsApp Broadcast,college_students,Bangalore,traffic,paused,campaign_csv,CAMP_ROW_000174
M001,CAMP000175,PROD000001,SKU000001,Bangalore Exclusive Drop,Facebook,203765,12878,212044.05,932,800370.28,2024-02-02,09:00,Story,college_students,Bangalore,conversions,active,campaign_csv,CAMP_ROW_000175
M001,CAMP000176,PROD000082,SKU000082,Repeat Buyer WhatsApp Push,Facebook,19776,280,2595.02,8,33648.64,2024-11-15,09:00,Reel,working_women,Bangalore,awareness,active,campaign_csv,CAMP_ROW_000176
M001,CAMP000177,PROD000025,SKU000025,Bangalore Exclusive Drop,Instagram,88393,6013,119646.86,62,113150.2,2024-03-01,19:00,Reel,college_students,Kolkata,retargeting,completed,campaign_csv,CAMP_ROW_000177
M001,CAMP000178,PROD000336,SKU000336,New Arrivals Reel Blast,Facebook,95298,3836,48102.76,201,361065.1,2024-08-06,21:00,Reel,family_buyers,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_000178
M001,CAMP000179,PROD000338,SKU000338,Streetwear Culture Drop,Instagram,221327,10086,235582.4,111,103209.15,2024-10-28,18:00,Reel,family_buyers,Bangalore,retention,active,campaign_csv,CAMP_ROW_000179
M001,CAMP000180,PROD000337,SKU000337,Festive Gifting Guide,Facebook,91226,4536,53745.84,263,487001.16,2024-09-14,19:00,Carousel,family_buyers,Mumbai,new_launch,active,campaign_csv,CAMP_ROW_000180
M001,CAMP000181,PROD000445,SKU000445,New Arrivals Reel Blast,WhatsApp,873,166,249.03,25,78409.79,2024-05-03,20:00,WhatsApp Broadcast,working_women,Bangalore,awareness,failed,campaign_csv,CAMP_ROW_000181
M001,CAMP000182,PROD000381,SKU000381,Black Friday Mega Sale,Instagram,41219,2431,35827.05,123,371463.36,2024-03-29,20:00,Carousel,family_buyers,Bangalore,retention,completed,campaign_csv,CAMP_ROW_000182
M001,CAMP000183,PROD000182,SKU000182,Weekend Comfort Sale,Facebook,130797,3116,60741.32,81,205287.0,2024-04-30,15:00,Story,family_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_000183
M001,CAMP000184,PROD000252,SKU000252,Festive Gifting Guide,Instagram,141740,6277,65062.23,352,522290.2,2024-12-01,20:00,Reel,college_students,Ahmedabad,retargeting,paused,campaign_csv,CAMP_ROW_000184
M001,CAMP000185,PROD000445,SKU000445,Women's Day Special,LinkedIn,1703,15,859.76,0,0.0,2024-12-14,20:00,Static Post,working_women,Bangalore,retention,failed,campaign_csv,CAMP_ROW_000185
M001,CAMP000186,PROD000184,SKU000184,College Campus Collection,Instagram,188674,9676,134929.26,487,549824.66,2024-10-26,19:00,Story,premium_buyers,Delhi,retargeting,paused,campaign_csv,CAMP_ROW_000186
M001,CAMP000187,PROD000032,SKU000032,Summer Essentials Campaign,WhatsApp,1992,324,99.09,41,136694.13,2024-03-17,21:00,WhatsApp Broadcast,working_women,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_000187
M001,CAMP000188,PROD000025,SKU000025,Bangalore Exclusive Drop,Email,22346,597,543.48,20,38031.7,2024-08-14,12:00,Email,college_students,Bangalore,retention,completed,campaign_csv,CAMP_ROW_000188
M001,CAMP000189,PROD000464,SKU000464,Festive Gifting Guide,Facebook,211383,4215,21866.06,184,320986.27,2024-02-17,18:00,Carousel,premium_buyers,Bangalore,retargeting,active,campaign_csv,CAMP_ROW_000189
M001,CAMP000190,PROD000327,SKU000327,Bangalore Exclusive Drop,Facebook,296057,11826,160427.76,343,945930.36,2024-03-19,20:00,Carousel,streetwear_lovers,Bangalore,retargeting,failed,campaign_csv,CAMP_ROW_000190
M001,CAMP000191,PROD000212,SKU000212,Diwali Streetwear Push,Facebook,149589,3855,86956.0,165,75977.4,2024-01-05,12:00,Reel,premium_buyers,Kolkata,retention,completed,campaign_csv,CAMP_ROW_000191
M001,CAMP000192,PROD000180,SKU000180,Fitness Edit Push,Instagram,24804,1687,28394.1,66,49566.94,2024-03-23,19:00,Story,family_buyers,Bangalore,traffic,active,campaign_csv,CAMP_ROW_000192
M001,CAMP000193,PROD000209,SKU000209,Repeat Buyer WhatsApp Push,Google Ads,162036,3300,70587.83,99,87951.04,2024-03-16,09:00,Search Ad,family_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000193
M001,CAMP000194,PROD000198,SKU000198,New Arrivals Reel Blast,Facebook,222930,9137,150001.34,104,74010.26,2024-04-13,19:00,Reel,family_buyers,Delhi,retargeting,completed,campaign_csv,CAMP_ROW_000194
M001,CAMP000195,PROD000458,SKU000458,New Arrivals Reel Blast,Facebook,219826,9209,125218.55,232,426182.58,2024-06-29,20:00,Reel,family_buyers,Mumbai,awareness,active,campaign_csv,CAMP_ROW_000195
M001,CAMP000196,PROD000163,SKU000163,Bangalore Fashion Drop,Facebook,252338,11905,172762.39,516,1293686.04,2024-03-25,09:00,Carousel,college_students,Delhi,awareness,completed,campaign_csv,CAMP_ROW_000196
M001,CAMP000197,PROD000293,SKU000293,Independence Day Flash Sale,Facebook,276331,7858,29531.7,155,758931.86,2024-04-05,12:00,Static Post,college_students,Bangalore,awareness,completed,campaign_csv,CAMP_ROW_000197
M001,CAMP000198,PROD000258,SKU000258,Weekend Wardrobe,Facebook,154889,4332,25894.96,91,125301.33,2024-01-17,15:00,Static Post,family_buyers,Jaipur,new_launch,completed,campaign_csv,CAMP_ROW_000198
M001,CAMP000199,PROD000499,SKU000499,Bangalore Fashion Drop,LinkedIn,7032,56,2628.11,3,8278.39,2024-03-13,09:00,Static Post,working_women,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000199
M001,CAMP000200,PROD000477,SKU000477,Bangalore Fashion Drop,WhatsApp,1940,452,666.44,53,90573.98,2024-03-08,19:00,WhatsApp Broadcast,young_professionals,Bangalore,retention,completed,campaign_csv,CAMP_ROW_000200
M001,CAMP000201,PROD000193,SKU000193,Office Wear Edit,WhatsApp,3294,1142,1855.83,76,128537.75,2024-08-23,19:00,WhatsApp Broadcast,premium_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000201
M001,CAMP000202,PROD000381,SKU000381,Weekend Comfort Sale,Facebook,153423,6408,91771.72,275,778781.78,2024-11-17,15:00,Reel,family_buyers,Delhi,retargeting,completed,campaign_csv,CAMP_ROW_000202
M001,CAMP000203,PROD000246,SKU000246,Festive Gifting Guide,Email,12717,390,239.43,16,43712.49,2024-07-23,12:00,Email,family_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000203
M001,CAMP000204,PROD000247,SKU000247,Repeat Buyer WhatsApp Push,WhatsApp,4725,914,1507.72,116,283141.89,2024-08-01,09:00,WhatsApp Broadcast,college_students,Kochi,retention,active,campaign_csv,CAMP_ROW_000204
M001,CAMP000205,PROD000447,SKU000447,Diwali Streetwear Push,Google Ads,97405,3376,86231.8,183,215601.23,2024-01-30,21:00,Search Ad,family_buyers,Bangalore,retargeting,completed,campaign_csv,CAMP_ROW_000205
M001,CAMP000206,PROD000399,SKU000399,Weekend Comfort Sale,Facebook,276300,15543,289520.91,526,1397160.12,2024-06-29,21:00,Static Post,young_professionals,Bangalore,awareness,failed,campaign_csv,CAMP_ROW_000206
M001,CAMP000207,PROD000001,SKU000001,College Campus Collection,WhatsApp,4901,1405,589.89,201,187525.71,2024-02-26,19:00,WhatsApp Broadcast,college_students,Pune,new_launch,completed,campaign_csv,CAMP_ROW_000207
M001,CAMP000208,PROD000127,SKU000127,Weekend Wardrobe,WhatsApp,867,124,41.66,15,23689.15,2024-08-10,19:00,WhatsApp Broadcast,premium_buyers,Hyderabad,retention,completed,campaign_csv,CAMP_ROW_000208
M001,CAMP000209,PROD000144,SKU000144,Republic Day Rush,Facebook,64571,3356,58748.18,48,73531.08,2024-06-06,12:00,Static Post,streetwear_lovers,Mumbai,traffic,completed,campaign_csv,CAMP_ROW_000209
M001,CAMP000210,PROD000210,SKU000210,Women's Day Special,WhatsApp,805,191,150.68,30,126523.05,2024-10-26,09:00,WhatsApp Broadcast,premium_buyers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000210
M001,CAMP000211,PROD000101,SKU000101,Weekend Comfort Sale,Instagram,200773,6761,88205.13,160,135379.71,2024-04-28,09:00,Static Post,fitness_lifestyle,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000211
M001,CAMP000212,PROD000462,SKU000462,Weekend Comfort Sale,WhatsApp,4438,1208,1734.15,67,297563.7,2024-09-30,19:00,WhatsApp Broadcast,college_students,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000212
M001,CAMP000213,PROD000113,SKU000113,Black Friday Mega Sale,WhatsApp,3619,887,250.27,147,413284.89,2024-01-12,09:00,WhatsApp Broadcast,family_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000213
M001,CAMP000214,PROD000226,SKU000226,Repeat Buyer WhatsApp Push,Google Ads,125739,2595,36296.23,110,77114.02,2024-02-16,12:00,Search Ad,family_buyers,Bangalore,awareness,paused,campaign_csv,CAMP_ROW_000214
M001,CAMP000215,PROD000467,SKU000467,Monsoon Must-Haves,Instagram,134646,5041,31191.85,92,168324.68,2024-12-28,21:00,Story,premium_buyers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000215
M001,CAMP000216,PROD000402,SKU000402,Independence Day Flash Sale,Instagram,69437,2892,65595.95,135,93102.31,2024-09-23,20:00,Static Post,family_buyers,Bangalore,new_launch,paused,campaign_csv,CAMP_ROW_000216
M001,CAMP000217,PROD000100,SKU000100,New Arrivals Reel Blast,Facebook,278014,9636,223149.77,512,438318.58,2024-12-19,20:00,Story,premium_buyers,Kolkata,traffic,completed,campaign_csv,CAMP_ROW_000217
M001,CAMP000218,PROD000057,SKU000057,Black Friday Mega Sale,Instagram,217113,7527,100977.16,210,479450.88,2024-11-24,18:00,Story,family_buyers,Delhi,traffic,completed,campaign_csv,CAMP_ROW_000218
M001,CAMP000219,PROD000347,SKU000347,Bangalore Fashion Drop,Instagram,12347,865,19190.05,40,25211.24,2024-04-16,19:00,Static Post,streetwear_lovers,Bangalore,conversions,completed,campaign_csv,CAMP_ROW_000219
M001,CAMP000220,PROD000468,SKU000468,College Campus Collection,Instagram,289747,11926,144813.23,184,691730.43,2024-06-11,15:00,Reel,family_buyers,Kochi,retargeting,active,campaign_csv,CAMP_ROW_000220
M001,CAMP000221,PROD000400,SKU000400,Weekend Comfort Sale,Instagram,227032,3570,82188.13,173,450381.79,2024-02-16,09:00,Carousel,premium_buyers,Bangalore,new_launch,completed,campaign_csv,CAMP_ROW_000221
M001,CAMP000222,PROD000257,SKU000257,Diwali Streetwear Push,Instagram,159905,8907,219565.81,485,2314478.78,2024-06-28,09:00,Reel,streetwear_lovers,Bangalore,traffic,completed,campaign_csv,CAMP_ROW_000222
M001,CAMP000223,PROD000440,SKU000440,Year End Clearance,Instagram,172661,8581,179777.29,121,210070.44,2024-10-23,15:00,Story,working_women,Bangalore,traffic,active,campaign_csv,CAMP_ROW_000223
M001,CAMP000224,PROD000094,SKU000094,Streetwear Culture Drop,Facebook,53521,3913,28373.79,42,127112.13,2024-09-08,20:00,Story,working_women,Bangalore,retention,completed,campaign_csv,CAMP_ROW_000224
