merchant_id,customer_id,customer_city,locality,pincode,region,customer_type,age_group,gender,signup_date,total_orders,lifetime_value,preferred_channel,last_purchase_date,source,source_row_id
M001,CUST000174,Jaipur,C Scheme,302001,North,New,25-34,Female,2024-01-19,1,358.24,Facebook,2024-12-15,customer_csv,CUST_ROW_000174
M001,CUST000175,Bangalore,Marathahalli,560037,South,High-Value,45-54,Male,2024-01-12,49,40955.48,Google Ads,2024-11-06,customer_csv,CUST_ROW_000175
M001,CUST000176,Bangalore,Bellandur,560103,South,Returning,45-54,Female,2024-11-18,10,6023.86,Facebook,2024-11-23,customer_csv,CUST_ROW_000176
M001,CUST000177,Chennai,T Nagar,600017,South,Returning,18-24,Male,2023-01-09,15,17130.09,LinkedIn,2024-06-03,customer_csv,CUST_ROW_000177
M001,CUST000178,Bangalore,HSR Layout,560102,South,New,45-54,Male,2024-03-25,3,1919.2,WhatsApp,2024-07-27,customer_csv,CUST_ROW_000178
M001,CUST000179,Kolkata,Park Street,700016,East,High-Value,45-54,Female,2024-02-27,52,105016.92,Google Ads,2024-02-21,customer_csv,CUST_ROW_000179
M001,CUST000180,Kolkata,New Town,700156,East,New,25-34,Female,2024-07-14,3,1279.89,Instagram,2024-01-27,customer_csv,CUST_ROW_000180
M001,CUST000181,Bangalore,Whitefield,560066,South,Returning,35-44,Male,2024-02-15,9,8123.73,Facebook,2024-02-12,customer_csv,CUST_ROW_000181
M001,CUST000182,Bangalore,HSR Layout,560102,South,Returning,55+,Female,2023-05-14,16,16545.82,Facebook,2024-09-01,customer_csv,CUST_ROW_000182
M001,CUST000183,Pune,Viman Nagar,411014,West,New,25-34,Male,2023-10-16,2,484.4,Instagram,2024-07-20,customer_csv,CUST_ROW_000183
M001,CUST000184,Hyderabad,Banjara Hills,500034,South,High-Value,45-54,Female,2024-10-03,39,91323.81,Google Ads,2024-04-11,customer_csv,CUST_ROW_000184
M001,CUST000185,Bangalore,Whitefield,560066,South,New,25-34,Female,2023-06-02,1,679.02,Instagram,2024-10-17,customer_csv,CUST_ROW_000185
M001,CUST000186,Bangalore,Bellandur,560103,South,Returning,35-44,Female,2024-11-20,18,8906.58,WhatsApp,2024-04-07,customer_csv,CUST_ROW_000186
M001,CUST000187,Kolkata,Ballygunge,700019,East,Returning,25-34,Male,2023-07-31,9,10765.49,Instagram,2024-12-12,customer_csv,CUST_ROW_000187
M001,CUST000188,Bangalore,Whitefield,560066,South,Returning,18-24,Male,2023-09-26,10,8941.44,LinkedIn,2024-07-08,customer_csv,CUST_ROW_000188
M001,CUST000189,Bangalore,MG Road,560001,South,Returning,18-24,Male,2023-11-28,15,14242.23,WhatsApp,2024-12-28,customer_csv,CUST_ROW_000189
M001,CUST000190,Bangalore,Yelahanka,560064,South,New,18-24,Male,2023-12-07,2,870.93,Instagram,2024-11-06,customer_csv,CUST_ROW_000190
M001,CUST000191,Mumbai,Andheri,400053,West,New,25-34,Male,2024-02-09,3,798.36,LinkedIn,2024-01-22,customer_csv,CUST_ROW_000191
M001,CUST000192,Bangalore,Marathahalli,560037,South,New,25-34,Male,2024-04-24,2,489.65,WhatsApp,2024-08-09,customer_csv,CUST_ROW_000192
M001,CUST000193,Bangalore,Indiranagar,560038,South,New,55+,Female,2023-10-15,3,1989.36,Instagram,2024-05-14,customer_csv,CUST_ROW_000193
M001,CUST000194,Bangalore,Marathahalli,560037,South,Returning,25-34,Male,2024-05-18,7,5911.78,LinkedIn,2024-11-21,customer_csv,CUST_ROW_000194
M001,CUST000195,Mumbai,Bandra,400050,West,New,18-24,Male,2023-09-24,2,1105.96,Facebook,2024-09-10,customer_csv,CUST_ROW_000195
M001,CUST000196,Bangalore,Jayanagar,560041,South,High-Value,25-34,Female,2023-04-26,28,28285.94,Instagram,2024-05-25,customer_csv,CUST_ROW_000196
M001,CUST000197,Bangalore,Whitefield,560066,South,Returning,35-44,Female,2024-11-10,9,7801.54,Google Ads,2024-09-26,customer_csv,CUST_ROW_000197
M001,CUST000198,Pune,Kothrud,411038,West,High-Value,18-24,Female,2023-04-07,52,43895.06,Email,2024-12-14,customer_csv,CUST_ROW_000198
M001,CUST000199,Bangalore,Jayanagar,560041,South,Returning,55+,Female,2023-06-07,3,1394.55,Email,2024-12-03,customer_csv,CUST_ROW_000199
M001,CUST000200,Bangalore,MG Road,560001,South,High-Value,25-34,Male,2023-02-14,67,90607.87,Email,2024-10-18,customer_csv,CUST_ROW_000200
M001,CUST000201,Bangalore,Koramangala,560034,South,High-Value,18-24,Female,2023-03-14,80,193458.43,WhatsApp,2024-07-23,customer_csv,CUST_ROW_000201
M001,CUST000202,Bangalore,HSR Layout,560102,South,High-Value,45-54,Male,2023-08-02,30,43813.65,WhatsApp,2024-11-27,customer_csv,CUST_ROW_000202
M001,CUST000203,Pune,Koregaon Park,411001,West,New,35-44,Female,2023-11-14,2,759.04,Instagram,2024-07-07,customer_csv,CUST_ROW_000203
M001,CUST000204,Bangalore,Electronic City,560100,South,Returning,25-34,Male,2024-09-06,16,7554.85,Facebook,2024-07-07,customer_csv,CUST_ROW_000204
M001,CUST000205,Bangalore,JP Nagar,560078,South,Returning,18-24,Female,2024-04-19,10,9180.88,WhatsApp,2024-09-10,customer_csv,CUST_ROW_000205
M001,CUST000206,Bangalore,MG Road,560001,South,Returning,18-24,Male,2024-05-04,12,6226.62,Instagram,2024-06-02,customer_csv,CUST_ROW_000206
M001,CUST000207,Kochi,Vyttila,682019,South,New,18-24,Male,2023-02-16,1,455.33,Facebook,2024-08-25,customer_csv,CUST_ROW_000207
M001,CUST000208,Kolkata,Ballygunge,700019,East,New,18-24,Female,2023-04-27,4,1159.1,Instagram,2024-07-20,customer_csv,CUST_ROW_000208
M001,CUST000209,Bangalore,JP Nagar,560078,South,High-Value,18-24,Female,2024-04-10,67,124652.0,WhatsApp,2024-04-05,customer_csv,CUST_ROW_000209
M001,CUST000210,Bangalore,Indiranagar,560038,South,Returning,25-34,Female,2023-04-19,16,13240.01,Instagram,2024-02-29,customer_csv,CUST_ROW_000210
M001,CUST000211,Bangalore,MG Road,560001,South,Returning,35-44,Female,2024-09-08,18,11560.32,Email,2024-11-11,customer_csv,CUST_ROW_000211
M001,CUST000212,Bangalore,MG Road,560001,South,High-Value,35-44,Female,2023-03-31,26,26772.04,Facebook,2024-01-09,customer_csv,CUST_ROW_000212
M001,CUST000213,Hyderabad,Banjara Hills,500034,South,New,25-34,Female,2024-03-22,2,486.09,WhatsApp,2024-03-16,customer_csv,CUST_ROW_000213
M001,CUST000214,Bangalore,Koramangala,560034,South,New,45-54,Female,2024-03-31,4,1742.98,LinkedIn,2024-10-26,customer_csv,CUST_ROW_000214
M001,CUST000215,Bangalore,Marathahalli,560037,South,Returning,35-44,Male,2023-01-09,6,5425.97,WhatsApp,2024-07-31,customer_csv,CUST_ROW_000215
M001,CUST000216,Kochi,Edapally,682024,South,New,25-34,Female,2024-09-18,4,1263.81,Instagram,2024-01-10,customer_csv,CUST_ROW_000216
M001,CUST000217,Bangalore,Jayanagar,560041,South,Returning,18-24,Female,2024-04-29,6,4774.99,LinkedIn,2024-06-26,customer_csv,CUST_ROW_000217
M001,CUST000218,Bangalore,JP Nagar,560078,South,New,18-24,Male,2023-12-19,4,1264.21,Instagram,2024-12-16,customer_csv,CUST_ROW_000218
M001,CUST000219,Bangalore,Yelahanka,560064,South,High-Value,35-44,Female,2023-10-28,59,143468.28,Google Ads,2024-12-10,customer_csv,CUST_ROW_000219
M001,CUST000220,Chennai,Velachery,600042,South,Returning,35-44,Female,2023-10-17,5,4668.23,Instagram,2024-04-12,customer_csv,CUST_ROW_000220
M001,CUST000221,Bangalore,Electronic City,560100,South,New,25-34,Other,2023-11-07,2,609.43,Instagram,2024-01-10,customer_csv,CUST_ROW_000221
M001,CUST000222,Bangalore,Marathahalli,560037,South,New,18-24,Female,2024-05-30,1,603.41,Instagram,2024-02-28,customer_csv,CUST_ROW_000222
M001,CUST000223,Bangalore,Indiranagar,560038,South,Returning,25-34,Other,2023-12-30,4,4064.3,WhatsApp,2024-03-18,customer_csv,CUST_ROW_000223
M001,CUST000224,Kochi,Fort Kochi,682001,South,Returning,35-44,Female,2024-03-24,17,19892.0,WhatsApp,2024-02-24,customer_csv,CUST_ROW_000224
M001,CUST000225,Delhi,Karol Bagh,110005,North,New,18-24,Female,2023-07-30,3,835.55,Instagram,2024-08-14,customer_csv,CUST_ROW_000225
M001,CUST000226,Jaipur,Malviya Nagar,302017,North,New,25-34,Female,2023-05-06,2,839.11,Facebook,2024-01-04,customer_csv,CUST_ROW_000226
M001,CUST000227,Bangalore,Electronic City,560100,South,New,25-34,Male,2024-01-17,4,1521.29,WhatsApp,2024-03-18,customer_csv,CUST_ROW_000227
M001,CUST000228,Kochi,Vyttila,682019,South,Returning,18-24,Male,2024-02-24,17,19745.03,Facebook,2024-12-15,customer_csv,CUST_ROW_000228
M001,CUST000229,Bangalore,Koramangala,560034,South,Returning,35-44,Female,2024-06-13,5,2339.11,Facebook,2024-03-25,customer_csv,CUST_ROW_000229
M001,CUST000230,Bangalore,JP Nagar,560078,South,Returning,35-44,Female,2024-08-11,4,4728.75,Google Ads,2024-12-04,customer_csv,CUST_ROW_000230
M001,CUST000231,Kolkata,Dum Dum,700028,East,Returning,35-44,Female,2023-11-08,13,14656.0,Instagram,2024-05-23,customer_csv,CUST_ROW_000231
M001,CUST000232,Pune,Kothrud,411038,West,Returning,18-24,Female,2024-09-25,17,16285.61,Email,2024-11-28,customer_csv,CUST_ROW_000232
M001,CUST000233,Bangalore,HSR Layout,560102,South,High-Value,18-24,Female,2024-02-04,26,43804.76,Email,2024-04-19,customer_csv,CUST_ROW_000233
M001,CUST000234,Bangalore,Hebbal,560024,South,New,25-34,Female,2023-01-24,1,645.16,Facebook,2024-05-12,customer_csv,CUST_ROW_000234
M001,CUST000235,Bangalore,Marathahalli,560037,South,Returning,55+,Male,2023-03-03,14,8509.27,Facebook,2024-03-04,customer_csv,CUST_ROW_000235
M001,CUST000236,Bangalore,MG Road,560001,South,High-Value,25-34,Female,2023-01-06,68,93586.12,Facebook,2024-10-24,customer_csv,CUST_ROW_000236
M001,CUST000237,Bangalore,MG Road,560001,South,Returning,35-44,Male,2023-11-03,12,11202.45,Email,2024-10-20,customer_csv,CUST_ROW_000237
M001,CUST000238,Ahmedabad,Satellite,380015,West,Returning,18-24,Female,2023-07-17,14,10688.27,Instagram,2024-08-05,customer_csv,CUST_ROW_000238
M001,CUST000239,Delhi,Connaught Place,110001,North,New,45-54,Female,2024-04-01,1,384.65,Facebook,2024-10-28,customer_csv,CUST_ROW_000239
M001,CUST000240,Bangalore,JP Nagar,560078,South,High-Value,25-34,Female,2024-03-26,72,147162.16,WhatsApp,2024-03-24,customer_csv,CUST_ROW_000240
M001,CUST000241,Bangalore,Whitefield,560066,South,Returning,25-34,Other,2024-06-09,19,9394.48,Instagram,2024-08-30,customer_csv,CUST_ROW_000241
M001,CUST000242,Bangalore,Whitefield,560066,South,High-Value,25-34,Other,2024-09-08,62,61229.43,WhatsApp,2024-05-28,customer_csv,CUST_ROW_000242
M001,CUST000243,Bangalore,Whitefield,560066,South,New,25-34,Male,2023-10-29,4,855.96,Instagram,2024-10-28,customer_csv,CUST_ROW_000243
M001,CUST000244,Bangalore,Marathahalli,560037,South,High-Value,18-24,Female,2024-05-15,10,10079.57,WhatsApp,2024-01-23,customer_csv,CUST_ROW_000244
M001,CUST000245,Bangalore,Yelahanka,560064,South,New,25-34,Male,2024-01-22,4,2468.92,Email,2024-03-08,customer_csv,CUST_ROW_000245
M001,CUST000246,Kochi,Vyttila,682019,South,Returning,35-44,Male,2023-11-30,5,5199.25,WhatsApp,2024-07-28,customer_csv,CUST_ROW_000246
M001,CUST000247,Bangalore,JP Nagar,560078,South,New,18-24,Female,2024-03-29,3,1568.87,LinkedIn,2024-12-28,customer_csv,CUST_ROW_000247
M001,CUST000248,Bangalore,MG Road,560001,South,Returning,35-44,Female,2023-05-07,20,9362.43,Google Ads,2024-10-04,customer_csv,CUST_ROW_000248
M001,CUST000249,Bangalore,Koramangala,560034,South,High-Value,25-34,Female,2024-05-29,12,12053.78,Google Ads,2024-04-02,customer_csv,CUST_ROW_000249
M001,CUST000250,Kolkata,Salt Lake,700064,East,New,35-44,Female,2024-03-30,1,603.46,Facebook,2024-07-24,customer_csv,CUST_ROW_000250
M001,CUST000251,Bangalore,Electronic City,560100,South,High-Value,18-24,Male,2024-02-29,13,29398.23,WhatsApp,2024-05-11,customer_csv,CUST_ROW_000251
M001,CUST000252,Bangalore,Indiranagar,560038,South,Returning,18-24,Male,2023-04-02,7,4518.05,Facebook,2024-03-27,customer_csv,CUST_ROW_000252
M001,CUST000253,Bangalore,Jayanagar,560041,South,New,35-44,Male,2023-04-12,3,813.69,LinkedIn,2024-05-12,customer_csv,CUST_ROW_000253
M001,CUST000254,Bangalore,Indiranagar,560038,South,New,18-24,Female,2023-08-31,4,1817.24,Facebook,2024-02-28,customer_csv,CUST_ROW_000254
M001,CUST000255,Bangalore,Jayanagar,560041,South,Returning,25-34,Female,2024-02-22,10,11309.88,Instagram,2024-10-10,customer_csv,CUST_ROW_000255
M001,CUST000256,Delhi,Lajpat Nagar,110024,North,Returning,35-44,Male,2024-08-04,16,12108.57,Email,2024-09-13,customer_csv,CUST_ROW_000256
M001,CUST000257,Bangalore,Whitefield,560066,South,New,55+,Female,2024-07-04,4,2722.7,Facebook,2024-01-22,customer_csv,CUST_ROW_000257
M001,CUST000258,Bangalore,Electronic City,560100,South,High-Value,25-34,Female,2023-06-21,10,9022.98,Google Ads,2024-05-19,customer_csv,CUST_ROW_000258
M001,CUST000259,Bangalore,MG Road,560001,South,New,25-34,Female,2024-08-22,3,668.23,WhatsApp,2024-10-15,customer_csv,CUST_ROW_000259
M001,CUST000260,Bangalore,Indiranagar,560038,South,New,18-24,Male,2024-07-23,3,1917.42,Instagram,2024-09-15,customer_csv,CUST_ROW_000260
M001,CUST000261,Chennai,Anna Nagar,600040,South,Returning,55+,Female,2023-10-07,10,9298.22,Facebook,2024-04-17,customer_csv,CUST_ROW_000261
M001,CUST000262,Bangalore,Yelahanka,560064,South,New,45-54,Male,2023-01-03,4,808.56,Instagram,2024-03-29,customer_csv,CUST_ROW_000262
M001,CUST000263,Bangalore,Bellandur,560103,South,Returning,35-44,Female,2024-10-26,5,4154.6,Email,2024-12-09,customer_csv,CUST_ROW_000263
M001,CUST000264,Bangalore,Indiranagar,560038,South,New,35-44,Female,2024-01-02,4,1154.37,WhatsApp,2024-12-22,customer_csv,CUST_ROW_000264
M001,CUST000265,Delhi,Dwarka,110075,North,New,18-24,Male,2023-01-21,3,1620.83,WhatsApp,2024-04-08,customer_csv,CUST_ROW_000265
M001,CUST000266,Bangalore,Yelahanka,560064,South,Returning,35-44,Male,2024-05-20,14,6012.12,Facebook,2024-12-26,customer_csv,CUST_ROW_000266
M001,CUST000267,Hyderabad,Banjara Hills,500034,South,New,35-44,Male,2023-10-12,4,1140.95,Instagram,2024-10-16,customer_csv,CUST_ROW_000267
M001,CUST000268,Pune,Koregaon Park,411001,West,Returning,35-44,Male,2024-08-06,10,11048.02,WhatsApp,2024-05-20,customer_csv,CUST_ROW_000268
M001,CUST000269,Bangalore,MG Road,560001,South,New,55+,Female,2024-09-21,3,1621.02,LinkedIn,2024-01-02,customer_csv,CUST_ROW_000269
M001,CUST000270,Mumbai,Dadar,400014,West,Returning,55+,Male,2024-11-27,19,14692.12,Facebook,2024-01-23,customer_csv,CUST_ROW_000270
M001,CUST000271,Hyderabad,Banjara Hills,500034,South,New,25-34,Male,2023-01-06,4,1189.22,Instagram,2024-10-19,customer_csv,CUST_ROW_000271
M001,CUST000272,Hyderabad,Jubilee Hills,500033,South,High-Value,45-54,Male,2023-12-04,49,44434.92,Email,2024-01-15,customer_csv,CUST_ROW_000272
M001,CUST000273,Bangalore,Koramangala,560034,South,Returning,25-34,Male,2023-09-14,10,4862.73,Instagram,2024-06-23,customer_csv,CUST_ROW_000273
M001,CUST000274,Chennai,Porur,600116,South,Returning,45-54,Female,2024-09-26,17,17191.74,WhatsApp,2024-10-23,customer_csv,CUST_ROW_000274
M001,CUST000275,Bangalore,Koramangala,560034,South,High-Value,25-34,Female,2024-12-11,18,38348.97,Instagram,2024-08-14,customer_csv,CUST_ROW_000275
M001,CUST000276,Bangalore,Yelahanka,560064,South,Returning,18-24,Female,2024-07-26,4,2543.73,Facebook,2024-02-19,customer_csv,CUST_ROW_000276
M001,CUST000277,Bangalore,JP Nagar,560078,South,New,25-34,Female,2023-01-11,4,1567.84,WhatsApp,2024-11-13,customer_csv,CUST_ROW_000277
M001,CUST000278,Bangalore,Jayanagar,560041,South,Returning,35-44,Male,2024-06-13,13,11313.26,Instagram,2024-01-07,customer_csv,CUST_ROW_000278
M001,CUST000279,Bangalore,Indiranagar,560038,South,Returning,35-44,Female,2023-05-10,19,11495.55,Facebook,2024-11-13,customer_csv,CUST_ROW_000279
M001,CUST000280,Bangalore,HSR Layout,560102,South,New,18-24,Male,2024-08-21,4,1826.25,WhatsApp,2024-07-02,customer_csv,CUST_ROW_000280
M001,CUST000281,Bangalore,Hebbal,560024,South,Returning,18-24,Male,2023-12-18,12,8340.77,Instagram,2024-10-27,customer_csv,CUST_ROW_000281
M001,CUST000282,Pune,Koregaon Park,411001,West,New,35-44,Female,2023-02-25,4,1487.63,Google Ads,2024-11-23,customer_csv,CUST_ROW_000282
M001,CUST000283,Delhi,Rohini,110085,North,New,25-34,Female,2024-04-23,3,1878.01,Facebook,2024-06-20,customer_csv,CUST_ROW_000283
M001,CUST000284,Bangalore,JP Nagar,560078,South,New,18-24,Female,2023-02-13,4,1238.81,Instagram,2024-04-24,customer_csv,CUST_ROW_000284
M001,CUST000285,Jaipur,Tonk Road,302018,North,New,25-34,Female,2023-12-06,4,1210.63,Instagram,2024-01-04,customer_csv,CUST_ROW_000285
M001,CUST000286,Bangalore,Indiranagar,560038,South,New,25-34,Male,2024-03-26,2,1031.33,Google Ads,2024-07-03,customer_csv,CUST_ROW_000286
M001,CUST000287,Bangalore,Koramangala,560034,South,New,18-24,Male,2023-09-26,2,739.82,Facebook,2024-04-01,customer_csv,CUST_ROW_000287
M001,CUST000288,Bangalore,Whitefield,560066,South,High-Value,45-54,Male,2024-11-24,27,38992.55,LinkedIn,2024-02-26,customer_csv,CUST_ROW_000288
M001,CUST000289,Bangalore,HSR Layout,560102,South,New,18-24,Female,2024-11-07,2,1341.16,Google Ads,2024-11-15,customer_csv,CUST_ROW_000289
M001,CUST000290,Delhi,Connaught Place,110001,North,New,45-54,Female,2023-07-16,4,2188.71,Instagram,2024-08-07,customer_csv,CUST_ROW_000290
M001,CUST000291,Hyderabad,Banjara Hills,500034,South,Returning,25-34,Female,2023-10-29,7,4635.01,Instagram,2024-05-23,customer_csv,CUST_ROW_000291
M001,CUST000292,Kochi,Fort Kochi,682001,South,High-Value,18-24,Male,2024-04-26,18,19523.47,WhatsApp,2024-11-26,customer_csv,CUST_ROW_000292
M001,CUST000293,Chennai,Velachery,600042,South,Returning,18-24,Female,2024-06-22,18,17505.36,Facebook,2024-05-17,customer_csv,CUST_ROW_000293
M001,CUST000294,Bangalore,MG Road,560001,South,High-Value,25-34,Male,2023-08-13,35,54898.76,Facebook,2024-04-21,customer_csv,CUST_ROW_000294
M001,CUST000295,Bangalore,JP Nagar,560078,South,Returning,45-54,Male,2024-07-17,5,2537.32,Instagram,2024-08-15,customer_csv,CUST_ROW_000295
M001,CUST000296,Bangalore,HSR Layout,560102,South,Returning,25-34,Female,2024-03-12,17,13158.69,Facebook,2024-09-11,customer_csv,CUST_ROW_000296
M001,CUST000297,Bangalore,JP Nagar,560078,South,New,25-34,Male,2023-03-19,3,1952.21,Instagram,2024-09-13,customer_csv,CUST_ROW_000297
M001,CUST000298,Bangalore,MG Road,560001,South,New,18-24,Male,2023-05-02,1,380.12,Facebook,2024-06-19,customer_csv,CUST_ROW_000298
M001,CUST000299,Bangalore,Jayanagar,560041,South,New,35-44,Female,2023-10-09,2,1105.64,Google Ads,2024-10-05,customer_csv,CUST_ROW_000299
M001,CUST000300,Mumbai,Dadar,400014,West,New,25-34,Other,2024-02-20,1,436.0,Facebook,2024-03-17,customer_csv,CUST_ROW_000300
M001,CUST000301,Hyderabad,Gachibowli,500032,South,Returning,18-24,Male,2024-08-24,20,20121.94,WhatsApp,2024-08-24,customer_csv,CUST_ROW_000301
M001,CUST000302,Bangalore,Indiranagar,560038,South,New,18-24,Female,2024-12-15,4,1219.17,Facebook,2024-10-12,customer_csv,CUST_ROW_000302
M001,CUST000303,Bangalore,Whitefield,560066,South,Returning,18-24,Female,2023-01-10,18,18869.78,Email,2024-06-22,customer_csv,CUST_ROW_000303
M001,CUST000304,Bangalore,JP Nagar,560078,South,Returning,25-34,Female,2024-07-04,12,7930.36,Instagram,2024-01-17,customer_csv,CUST_ROW_000304
M001,CUST000305,Pune,Viman Nagar,411014,West,Returning,35-44,Female,2024-08-10,15,17762.07,Instagram,2024-07-19,customer_csv,CUST_ROW_000305
M001,CUST000306,Bangalore,JP Nagar,560078,South,New,18-24,Female,2024-04-07,3,739.86,Instagram,2024-10-10,customer_csv,CUST_ROW_000306
M001,CUST000307,Bangalore,Bellandur,560103,South,Returning,18-24,Male,2024-01-31,12,6776.57,Instagram,2024-09-25,customer_csv,CUST_ROW_000307
M001,CUST000308,Bangalore,Koramangala,560034,South,New,18-24,Male,2024-02-25,4,1114.07,Instagram,2024-10-01,customer_csv,CUST_ROW_000308
M001,CUST000309,Bangalore,Bellandur,560103,South,New,55+,Female,2023-05-14,2,709.76,Email,2024-12-06,customer_csv,CUST_ROW_000309
M001,CUST000310,Bangalore,Yelahanka,560064,South,Returning,25-34,Male,2024-12-02,17,10546.0,Instagram,2024-03-14,customer_csv,CUST_ROW_000310
M001,CUST000311,Bangalore,JP Nagar,560078,South,Returning,18-24,Male,2024-08-05,18,13826.95,WhatsApp,2024-02-16,customer_csv,CUST_ROW_000311
M001,CUST000312,Bangalore,Electronic City,560100,South,New,35-44,Female,2024-02-05,2,815.05,Instagram,2024-11-12,customer_csv,CUST_ROW_000312
M001,CUST000313,Jaipur,C Scheme,302001,North,High-Value,18-24,Female,2024-02-07,15,18112.23,Google Ads,2024-05-20,customer_csv,CUST_ROW_000313
M001,CUST000314,Kochi,Edapally,682024,South,Returning,18-24,Female,2023-08-11,18,13122.41,WhatsApp,2024-03-03,customer_csv,CUST_ROW_000314
M001,CUST000315,Delhi,Connaught Place,110001,North,Returning,35-44,Male,2023-06-18,11,6224.87,Instagram,2024-01-14,customer_csv,CUST_ROW_000315
M001,CUST000316,Bangalore,Bellandur,560103,South,Returning,25-34,Male,2024-02-13,9,6456.06,Instagram,2024-02-28,customer_csv,CUST_ROW_000316
M001,CUST000317,Pune,Viman Nagar,411014,West,Returning,25-34,Female,2023-03-26,20,18512.36,WhatsApp,2024-08-12,customer_csv,CUST_ROW_000317
M001,CUST000318,Bangalore,Marathahalli,560037,South,High-Value,18-24,Male,2023-04-13,32,41601.47,Email,2024-07-19,customer_csv,CUST_ROW_000318
M001,CUST000319,Bangalore,MG Road,560001,South,Returning,35-44,Male,2024-01-02,8,4586.7,Instagram,2024-12-11,customer_csv,CUST_ROW_000319
M001,CUST000320,Bangalore,Electronic City,560100,South,Returning,35-44,Female,2024-10-18,6,4274.97,Facebook,2024-01-27,customer_csv,CUST_ROW_000320
M001,CUST000321,Bangalore,Koramangala,560034,South,Returning,35-44,Female,2024-01-19,10,5599.89,Instagram,2024-01-15,customer_csv,CUST_ROW_000321
M001,CUST000322,Chennai,Adyar,600020,South,Returning,18-24,Other,2023-04-09,8,7833.67,Instagram,2024-09-19,customer_csv,CUST_ROW_000322
M001,CUST000323,Bangalore,Jayanagar,560041,South,New,25-34,Female,2024-07-08,4,2677.85,Instagram,2024-04-19,customer_csv,CUST_ROW_000323
