merchant_id,content_id,campaign_id,product_id,sku,channel,content_type,caption_angle,scheduled_datetime,published_datetime,engagements,likes,comments,shares,saves,clicks,conversions,status,source,source_row_id
M001,CONT000131,CAMP004215,PROD000070,SKU000070,WhatsApp,WhatsApp Broadcast,discount,2024-05-22 16:18:14,2024-05-22 16:24:14,786,527,24,47,47,224,38,scheduled,content_calendar_csv,CONT_ROW_000131
M001,CONT000132,CAMP003587,PROD000258,SKU000258,WhatsApp,WhatsApp Broadcast,discount,2024-07-28 03:53:10,2024-07-28 04:36:10,133,62,14,5,18,32,7,published,content_calendar_csv,CONT_ROW_000132
M001,CONT000133,CAMP000320,PROD000002,SKU000002,Instagram,Static Post,utility,2024-05-09 20:46:47,2024-05-09 22:05:47,3675,2178,276,74,131,288,3,published,content_calendar_csv,CONT_ROW_000133
M001,CONT000134,CAMP000057,PROD000411,SKU000411,WhatsApp,WhatsApp Broadcast,social_proof,2024-09-04 22:52:56,2024-09-05 00:08:56,535,317,27,29,46,120,17,published,content_calendar_csv,CONT_ROW_000134
M001,CONT000135,CAMP000018,PROD000001,SKU000001,LinkedIn,Carousel,utility,2024-07-03 01:32:40,2024-07-03 02:16:40,904,364,27,55,97,24,0,published,content_calendar_csv,CONT_ROW_000135
M001,CONT000136,NA,PROD000147,SKU000147,WhatsApp,WhatsApp Broadcast,comfort,2024-10-17 00:25:48,2024-10-17 01:33:48,186,106,6,8,17,36,5,failed,content_calendar_csv,CONT_ROW_000136
M001,CONT000137,CAMP003557,PROD000055,SKU000055,Instagram,Carousel,premium,2024-11-02 13:06:36,2024-11-02 14:39:36,7614,4500,767,606,944,515,8,published,content_calendar_csv,CONT_ROW_000137
M001,CONT000138,CAMP000657,PROD000086,SKU000086,LinkedIn,Carousel,premium,2024-08-24 12:06:09,2024-08-24 13:20:09,1680,683,51,68,103,42,2,published,content_calendar_csv,CONT_ROW_000138
M001,CONT000139,CAMP002493,PROD000170,SKU000170,LinkedIn,Static Post,social_proof,2024-06-08 14:58:45,2024-06-08 15:07:45,579,324,37,20,20,35,1,scheduled,content_calendar_csv,CONT_ROW_000139
M001,CONT000140,CAMP000870,PROD000206,SKU000206,Facebook,Static Post,festive,2024-02-23 04:40:54,2024-02-23 04:43:54,777,360,56,50,94,66,1,scheduled,content_calendar_csv,CONT_ROW_000140
M001,CONT000141,CAMP000281,PROD000061,SKU000061,Instagram,Reel,everyday_style,2024-06-10 20:19:01,2024-06-10 21:40:01,5775,2411,358,243,514,508,9,published,content_calendar_csv,CONT_ROW_000141
M001,CONT000142,CAMP000023,PROD000393,SKU000393,Instagram,Reel,comfort,2024-02-15 02:57:53,2024-02-15 03:38:53,10566,5555,481,482,356,368,20,published,content_calendar_csv,CONT_ROW_000142
M001,CONT000143,CAMP003673,PROD000159,SKU000159,Email,Email,premium,2024-11-30 17:20:42,2024-11-30 17:31:42,1426,767,152,89,112,111,8,failed,content_calendar_csv,CONT_ROW_000143
M001,CONT000144,CAMP001270,PROD000312,SKU000312,Instagram,Carousel,comfort,2024-06-15 09:19:34,2024-06-15 09:36:34,13516,5878,1551,806,1621,1044,59,scheduled,content_calendar_csv,CONT_ROW_000144
M001,CONT000145,CAMP004386,PROD000326,SKU000326,Instagram,Static Post,utility,2024-09-27 05:37:22,2024-09-27 05:56:22,4620,2632,393,336,470,117,4,published,content_calendar_csv,CONT_ROW_000145
M001,CONT000146,CAMP002444,PROD000131,SKU000131,Instagram,Carousel,everyday_style,2024-08-13 13:33:23,2024-08-13 14:26:23,6808,3291,489,432,664,405,8,scheduled,content_calendar_csv,CONT_ROW_000146
M001,CONT000147,CAMP002408,PROD000314,SKU000314,LinkedIn,Carousel,lifestyle,2024-10-11 15:26:05,2024-10-11 16:14:05,1044,568,95,24,79,56,3,published,content_calendar_csv,CONT_ROW_000147
M001,CONT000148,CAMP002750,PROD000087,SKU000087,Facebook,Carousel,premium,2024-10-25 20:43:11,2024-10-25 21:39:11,7112,2863,412,356,712,625,7,published,content_calendar_csv,CONT_ROW_000148
M001,CONT000149,CAMP004421,PROD000326,SKU000326,Email,Email,discount,2024-09-15 08:09:35,2024-09-15 08:40:35,2919,1943,239,163,393,407,36,cancelled,content_calendar_csv,CONT_ROW_000149
M001,CONT000150,CAMP001517,PROD000244,SKU000244,Instagram,Carousel,utility,2024-03-23 23:52:02,2024-03-24 00:11:02,14898,9812,769,910,1299,1191,25,published,content_calendar_csv,CONT_ROW_000150
M001,CONT000151,CAMP001963,PROD000419,SKU000419,Facebook,Story,new_launch,2024-12-12 05:20:11,2024-12-12 05:24:11,2325,1503,122,101,276,165,3,published,content_calendar_csv,CONT_ROW_000151
M001,CONT000152,CAMP002030,PROD000162,SKU000162,LinkedIn,Carousel,limited_stock,2024-12-27 20:00:46,2024-12-27 21:26:46,453,230,26,28,48,34,1,published,content_calendar_csv,CONT_ROW_000152
M001,CONT000153,CAMP000474,PROD000001,SKU000001,Facebook,Static Post,utility,2024-11-29 10:00:26,2024-11-29 11:42:26,2813,1484,133,59,208,216,5,cancelled,content_calendar_csv,CONT_ROW_000153
M001,CONT000154,CAMP003143,PROD000233,SKU000233,Facebook,Static Post,discount,2024-12-04 00:54:47,2024-12-04 01:49:47,2109,1185,217,94,125,149,2,published,content_calendar_csv,CONT_ROW_000154
M001,CONT000155,CAMP001774,PROD000472,SKU000472,Instagram,Story,social_proof,2024-02-01 20:17:19,2024-02-01 21:06:19,3850,2438,333,196,526,357,19,published,content_calendar_csv,CONT_ROW_000155
M001,CONT000156,CAMP000311,PROD000348,SKU000348,WhatsApp,WhatsApp Broadcast,limited_stock,2024-08-17 23:12:53,2024-08-17 23:31:53,197,131,20,11,18,50,7,published,content_calendar_csv,CONT_ROW_000156
M001,CONT000157,CAMP003041,PROD000349,SKU000349,WhatsApp,WhatsApp Broadcast,discount,2024-01-26 02:40:54,2024-01-26 03:45:54,45,22,3,2,1,8,0,published,content_calendar_csv,CONT_ROW_000157
M001,CONT000158,NA,PROD000444,SKU000444,Facebook,Static Post,discount,2024-09-29 16:55:38,2024-09-29 17:57:38,2925,1739,310,144,93,164,5,published,content_calendar_csv,CONT_ROW_000158
M001,CONT000159,CAMP002676,PROD000226,SKU000226,Instagram,Static Post,limited_stock,2024-02-06 03:37:18,2024-02-06 04:27:18,3062,1321,206,196,276,214,3,published,content_calendar_csv,CONT_ROW_000159
M001,CONT000160,CAMP003349,PROD000431,SKU000431,LinkedIn,Carousel,lifestyle,2024-08-08 13:45:37,2024-08-08 14:47:37,1156,474,90,91,80,83,4,published,content_calendar_csv,CONT_ROW_000160
M001,CONT000161,CAMP000224,PROD000094,SKU000094,Facebook,Static Post,utility,2024-06-06 13:10:45,2024-06-06 14:22:45,2384,1336,209,48,168,92,3,published,content_calendar_csv,CONT_ROW_000161
M001,CONT000162,CAMP003511,PROD000204,SKU000204,Instagram,Carousel,festive,2024-06-11 08:46:58,2024-06-11 09:36:58,4057,1717,416,301,144,173,4,scheduled,content_calendar_csv,CONT_ROW_000162
M001,CONT000163,CAMP000997,PROD000128,SKU000128,LinkedIn,Carousel,social_proof,2024-02-18 11:48:11,2024-02-18 12:01:11,52,31,6,3,4,2,0,scheduled,content_calendar_csv,CONT_ROW_000163
M001,CONT000164,CAMP001759,PROD000103,SKU000103,Instagram,Reel,premium,2024-10-17 20:16:13,2024-10-17 20:33:13,14186,5767,1563,740,718,505,29,failed,content_calendar_csv,CONT_ROW_000164
M001,CONT000165,CAMP002142,PROD000448,SKU000448,Facebook,Static Post,festive,2024-03-17 14:06:51,2024-03-17 14:09:51,1697,1132,64,100,65,126,8,scheduled,content_calendar_csv,CONT_ROW_000165
M001,CONT000166,CAMP000954,PROD000442,SKU000442,Facebook,Reel,premium,2024-11-25 12:39:36,2024-11-25 13:37:36,7666,3646,829,340,621,339,23,published,content_calendar_csv,CONT_ROW_000166
M001,CONT000167,CAMP003380,PROD000317,SKU000317,Instagram,Static Post,everyday_style,2024-09-21 20:57:50,2024-09-21 21:47:50,4648,2666,162,246,568,164,8,published,content_calendar_csv,CONT_ROW_000167
M001,CONT000168,CAMP001607,PROD000092,SKU000092,Instagram,Reel,limited_stock,2024-09-11 22:22:49,2024-09-11 23:41:49,9503,4655,997,727,1169,839,55,published,content_calendar_csv,CONT_ROW_000168
M001,CONT000169,NA,PROD000457,SKU000457,Email,Email,premium,2024-12-09 18:45:08,2024-12-09 19:23:08,2626,1058,146,52,294,257,26,published,content_calendar_csv,CONT_ROW_000169
M001,CONT000170,CAMP001206,PROD000059,SKU000059,Instagram,Story,everyday_style,2024-07-26 00:16:01,2024-07-26 02:05:01,1617,850,75,50,122,97,1,published,content_calendar_csv,CONT_ROW_000170
M001,CONT000171,NA,PROD000131,SKU000131,Email,Email,lifestyle,2024-03-29 00:20:00,2024-03-29 01:29:00,2355,1046,213,106,190,200,22,failed,content_calendar_csv,CONT_ROW_000171
M001,CONT000172,NA,PROD000238,SKU000238,WhatsApp,WhatsApp Broadcast,comfort,2024-04-16 11:12:57,2024-04-16 13:02:57,396,225,16,10,13,71,17,published,content_calendar_csv,CONT_ROW_000172
M001,CONT000173,CAMP001690,PROD000243,SKU000243,WhatsApp,WhatsApp Broadcast,lifestyle,2024-10-29 08:59:17,2024-10-29 10:06:17,691,398,57,35,91,191,9,scheduled,content_calendar_csv,CONT_ROW_000173
M001,CONT000174,CAMP001459,PROD000264,SKU000264,Instagram,Static Post,premium,2024-09-29 01:02:29,2024-09-29 01:24:29,133,55,8,4,19,10,0,cancelled,content_calendar_csv,CONT_ROW_000174
M001,CONT000175,CAMP001398,PROD000470,SKU000470,Facebook,Carousel,utility,2024-09-21 00:32:47,2024-09-21 01:49:47,3049,1617,263,69,401,173,5,published,content_calendar_csv,CONT_ROW_000175
M001,CONT000176,CAMP001130,PROD000220,SKU000220,Facebook,Story,limited_stock,2024-07-16 10:12:43,2024-07-16 10:21:43,1969,1248,146,119,144,59,2,published,content_calendar_csv,CONT_ROW_000176
M001,CONT000177,CAMP002463,PROD000002,SKU000002,LinkedIn,Carousel,social_proof,2024-02-22 10:52:28,2024-02-22 12:32:28,265,111,29,7,39,10,0,published,content_calendar_csv,CONT_ROW_000177
M001,CONT000178,CAMP000727,PROD000243,SKU000243,Email,Email,limited_stock,2024-06-06 22:49:32,2024-06-06 23:46:32,1124,589,119,46,102,163,18,published,content_calendar_csv,CONT_ROW_000178
M001,CONT000179,CAMP000707,PROD000265,SKU000265,WhatsApp,WhatsApp Broadcast,social_proof,2024-03-12 12:51:09,2024-03-12 12:58:09,476,298,56,28,27,147,28,published,content_calendar_csv,CONT_ROW_000179
M001,CONT000180,CAMP003241,PROD000001,SKU000001,WhatsApp,WhatsApp Broadcast,comfort,2024-06-28 17:56:33,2024-06-28 18:56:33,297,192,20,12,11,72,10,published,content_calendar_csv,CONT_ROW_000180
M001,CONT000181,CAMP002571,PROD000120,SKU000120,Facebook,Carousel,premium,2024-10-23 03:06:18,2024-10-23 04:35:18,6607,3359,778,145,645,337,7,published,content_calendar_csv,CONT_ROW_000181
M001,CONT000182,CAMP004403,PROD000265,SKU000265,WhatsApp,WhatsApp Broadcast,lifestyle,2024-10-31 00:52:56,2024-10-31 02:11:56,363,173,18,9,46,39,3,published,content_calendar_csv,CONT_ROW_000182
M001,CONT000183,CAMP002138,PROD000259,SKU000259,Facebook,Reel,premium,2024-06-11 11:29:55,2024-06-11 12:37:55,2883,1672,161,58,255,126,5,published,content_calendar_csv,CONT_ROW_000183
M001,CONT000184,CAMP001925,PROD000204,SKU000204,Email,Email,limited_stock,2024-06-13 15:22:30,2024-06-13 16:40:30,698,285,28,34,101,84,4,published,content_calendar_csv,CONT_ROW_000184
M001,CONT000185,CAMP000078,PROD000308,SKU000308,LinkedIn,Carousel,festive,2024-07-16 17:33:11,2024-07-16 19:24:11,452,240,25,32,59,15,0,published,content_calendar_csv,CONT_ROW_000185
M001,CONT000186,CAMP000929,PROD000402,SKU000402,LinkedIn,Carousel,comfort,2024-12-18 20:43:49,2024-12-18 20:53:49,1896,1142,168,98,228,158,1,failed,content_calendar_csv,CONT_ROW_000186
M001,CONT000187,CAMP002121,PROD000203,SKU000203,Facebook,Carousel,comfort,2024-03-28 20:21:08,2024-03-28 22:06:08,2316,932,219,47,157,85,4,published,content_calendar_csv,CONT_ROW_000187
M001,CONT000188,CAMP002913,PROD000468,SKU000468,Instagram,Reel,everyday_style,2024-06-17 00:14:54,2024-06-17 00:23:54,13349,5907,1136,939,1600,987,52,scheduled,content_calendar_csv,CONT_ROW_000188
M001,CONT000189,CAMP002272,PROD000041,SKU000041,Instagram,Static Post,utility,2024-06-18 19:44:42,2024-06-18 19:58:42,1507,621,115,110,103,139,1,published,content_calendar_csv,CONT_ROW_000189
M001,CONT000190,CAMP002576,PROD000488,SKU000488,Email,Email,limited_stock,2024-07-14 19:57:50,2024-07-14 20:34:50,2614,1775,89,176,333,228,21,cancelled,content_calendar_csv,CONT_ROW_000190
M001,CONT000191,CAMP004354,PROD000245,SKU000245,LinkedIn,Static Post,utility,2024-12-10 04:36:51,2024-12-10 05:50:51,1560,931,79,60,209,53,1,published,content_calendar_csv,CONT_ROW_000191
M001,CONT000192,CAMP001958,PROD000472,SKU000472,Email,Email,lifestyle,2024-05-09 14:53:32,2024-05-09 16:28:32,628,324,66,19,62,50,3,published,content_calendar_csv,CONT_ROW_000192
M001,CONT000193,CAMP003925,PROD000383,SKU000383,LinkedIn,Static Post,lifestyle,2024-01-04 04:13:14,2024-01-04 05:43:14,1155,507,121,68,110,99,6,published,content_calendar_csv,CONT_ROW_000193
M001,CONT000194,CAMP000277,PROD000169,SKU000169,Email,Email,new_launch,2024-07-14 18:47:07,2024-07-14 19:37:07,865,577,84,55,84,153,5,published,content_calendar_csv,CONT_ROW_000194
M001,CONT000195,CAMP001144,PROD000168,SKU000168,Email,Email,discount,2024-12-10 02:49:53,2024-12-10 04:11:53,2596,1392,135,112,234,462,15,published,content_calendar_csv,CONT_ROW_000195
M001,CONT000196,CAMP001191,PROD000490,SKU000490,Facebook,Static Post,premium,2024-05-31 18:05:46,2024-05-31 18:18:46,1400,806,58,45,84,116,7,published,content_calendar_csv,CONT_ROW_000196
M001,CONT000197,CAMP001189,PROD000361,SKU000361,LinkedIn,Static Post,discount,2024-06-24 18:48:56,2024-06-24 20:12:56,1688,936,84,88,89,120,8,scheduled,content_calendar_csv,CONT_ROW_000197
M001,CONT000198,CAMP004179,PROD000371,SKU000371,Instagram,Static Post,limited_stock,2024-11-14 11:05:37,2024-11-14 11:40:37,2333,1078,80,99,142,77,4,published,content_calendar_csv,CONT_ROW_000198
M001,CONT000199,CAMP000706,PROD000175,SKU000175,Email,Email,discount,2024-01-08 09:19:29,2024-01-08 10:20:29,2730,1276,199,130,128,512,16,published,content_calendar_csv,CONT_ROW_000199
M001,CONT000200,CAMP001476,PROD000244,SKU000244,WhatsApp,WhatsApp Broadcast,lifestyle,2024-01-12 06:19:00,2024-01-12 07:25:00,48,26,3,1,4,6,0,published,content_calendar_csv,CONT_ROW_000200
M001,CONT000201,CAMP004695,PROD000001,SKU000001,Email,Email,everyday_style,2024-11-28 16:28:29,2024-11-28 17:58:29,2889,1765,192,201,373,161,10,scheduled,content_calendar_csv,CONT_ROW_000201
M001,CONT000202,CAMP002521,PROD000142,SKU000142,Instagram,Reel,festive,2024-02-12 21:40:09,2024-02-12 23:14:09,4292,1753,483,270,455,309,15,published,content_calendar_csv,CONT_ROW_000202
M001,CONT000203,CAMP003498,PROD000377,SKU000377,Facebook,Carousel,social_proof,2024-01-26 12:22:09,2024-01-26 12:27:09,5601,2246,328,140,303,476,24,published,content_calendar_csv,CONT_ROW_000203
M001,CONT000204,CAMP002477,PROD000022,SKU000022,Email,Email,new_launch,2024-03-10 05:41:43,2024-03-10 06:42:43,1877,982,187,94,164,313,23,published,content_calendar_csv,CONT_ROW_000204
M001,CONT000205,CAMP002584,PROD000028,SKU000028,WhatsApp,WhatsApp Broadcast,discount,2024-01-05 01:01:45,2024-01-05 01:26:45,480,199,39,27,32,93,10,published,content_calendar_csv,CONT_ROW_000205
M001,CONT000206,CAMP003563,PROD000483,SKU000483,WhatsApp,WhatsApp Broadcast,social_proof,2024-09-01 15:30:55,2024-09-01 16:18:55,232,149,13,17,22,76,5,scheduled,content_calendar_csv,CONT_ROW_000206
M001,CONT000207,CAMP000581,PROD000001,SKU000001,Facebook,Carousel,utility,2024-12-23 00:15:27,2024-12-23 00:28:27,6253,3841,273,434,697,197,2,published,content_calendar_csv,CONT_ROW_000207
M001,CONT000208,CAMP001139,PROD000296,SKU000296,Email,Email,festive,2024-11-21 12:01:25,2024-11-21 12:28:25,54,37,4,1,5,10,0,published,content_calendar_csv,CONT_ROW_000208
M001,CONT000209,CAMP004064,PROD000441,SKU000441,Facebook,Reel,utility,2024-02-04 08:05:17,2024-02-04 08:47:17,5242,2698,229,234,378,437,18,published,content_calendar_csv,CONT_ROW_000209
M001,CONT000210,CAMP002252,PROD000410,SKU000410,Email,Email,social_proof,2024-10-05 15:46:05,2024-10-05 16:07:05,1043,507,74,80,153,106,11,published,content_calendar_csv,CONT_ROW_000210
M001,CONT000211,CAMP002417,PROD000069,SKU000069,Email,Email,discount,2024-01-01 02:09:02,2024-01-01 03:03:02,2158,1498,144,139,177,234,22,scheduled,content_calendar_csv,CONT_ROW_000211
M001,CONT000212,CAMP000680,PROD000209,SKU000209,LinkedIn,Static Post,festive,2024-10-11 06:20:36,2024-10-11 08:07:36,846,443,49,35,106,70,3,scheduled,content_calendar_csv,CONT_ROW_000212
M001,CONT000213,CAMP002692,PROD000316,SKU000316,Facebook,Story,comfort,2024-11-20 17:53:00,2024-11-20 18:22:00,2660,1563,121,113,372,101,2,published,content_calendar_csv,CONT_ROW_000213
M001,CONT000214,CAMP002018,PROD000185,SKU000185,Facebook,Story,social_proof,2024-09-28 21:23:02,2024-09-28 23:17:02,1876,1160,136,132,168,151,7,published,content_calendar_csv,CONT_ROW_000214
M001,CONT000215,CAMP004375,PROD000480,SKU000480,WhatsApp,WhatsApp Broadcast,festive,2024-08-19 03:01:12,2024-08-19 04:52:12,732,308,36,20,64,235,41,published,content_calendar_csv,CONT_ROW_000215
M001,CONT000216,CAMP001246,PROD000001,SKU000001,Instagram,Static Post,limited_stock,2024-09-17 03:06:35,2024-09-17 04:31:35,4527,2200,493,231,300,388,26,published,content_calendar_csv,CONT_ROW_000216
M001,CONT000217,CAMP002097,PROD000001,SKU000001,LinkedIn,Carousel,social_proof,2024-05-30 23:03:33,2024-05-30 23:33:33,1818,1151,123,49,184,59,4,published,content_calendar_csv,CONT_ROW_000217
M001,CONT000218,CAMP004717,PROD000023,SKU000023,LinkedIn,Carousel,new_launch,2024-01-08 17:02:53,2024-01-08 17:42:53,1470,987,54,38,164,47,0,published,content_calendar_csv,CONT_ROW_000218
M001,CONT000219,CAMP000225,PROD000306,SKU000306,Email,Email,social_proof,2024-01-20 16:59:31,2024-01-20 17:58:31,1493,728,79,116,167,179,11,published,content_calendar_csv,CONT_ROW_000219
M001,CONT000220,CAMP000715,PROD000071,SKU000071,LinkedIn,Carousel,discount,2024-06-05 17:02:52,2024-06-05 18:20:52,352,190,23,20,17,22,1,published,content_calendar_csv,CONT_ROW_000220
M001,CONT000221,NA,PROD000073,SKU000073,Email,Email,new_launch,2024-09-24 14:26:46,2024-09-24 16:12:46,141,58,7,2,11,27,1,scheduled,content_calendar_csv,CONT_ROW_000221
M001,CONT000222,CAMP001903,PROD000080,SKU000080,Email,Email,everyday_style,2024-02-17 22:10:40,2024-02-17 22:42:40,2621,1276,283,131,196,362,35,published,content_calendar_csv,CONT_ROW_000222
M001,CONT000223,CAMP003504,PROD000402,SKU000402,Email,Email,premium,2024-07-16 03:43:58,2024-07-16 04:14:58,1196,717,87,57,99,234,22,failed,content_calendar_csv,CONT_ROW_000223
M001,CONT000224,CAMP001017,PROD000015,SKU000015,LinkedIn,Carousel,comfort,2024-06-03 08:40:49,2024-06-03 08:40:49,548,283,61,17,34,24,0,published,content_calendar_csv,CONT_ROW_000224
M001,CONT000225,CAMP001072,PROD000444,SKU000444,Email,Email,comfort,2024-05-20 03:52:32,2024-05-20 04:35:32,968,618,67,39,120,192,10,published,content_calendar_csv,CONT_ROW_000225
M001,CONT000226,CAMP004242,PROD000060,SKU000060,Email,Email,lifestyle,2024-01-27 03:39:37,2024-01-27 04:18:37,2185,1247,73,54,134,252,28,published,content_calendar_csv,CONT_ROW_000226
M001,CONT000227,CAMP004824,PROD000347,SKU000347,Facebook,Static Post,discount,2024-01-27 02:50:19,2024-01-27 04:01:19,475,238,27,9,23,27,0,published,content_calendar_csv,CONT_ROW_000227
M001,CONT000228,CAMP001756,PROD000217,SKU000217,Email,Email,comfort,2024-09-05 06:39:43,2024-09-05 07:15:43,2274,1519,223,48,174,340,16,failed,content_calendar_csv,CONT_ROW_000228
M001,CONT000229,CAMP001788,PROD000372,SKU000372,Instagram,Reel,comfort,2024-09-03 03:24:10,2024-09-03 03:38:10,14423,8966,949,1017,1489,923,25,published,content_calendar_csv,CONT_ROW_000229
M001,CONT000230,CAMP001963,PROD000419,SKU000419,Facebook,Carousel,festive,2024-01-20 09:41:53,2024-01-20 11:06:53,1246,827,48,73,76,94,1,published,content_calendar_csv,CONT_ROW_000230
M001,CONT000231,NA,PROD000139,SKU000139,Facebook,Carousel,lifestyle,2024-02-19 11:38:29,2024-02-19 13:05:29,3050,1476,244,83,201,261,4,published,content_calendar_csv,CONT_ROW_000231
M001,CONT000232,CAMP003416,PROD000060,SKU000060,WhatsApp,WhatsApp Broadcast,comfort,2024-01-01 09:20:30,2024-01-01 10:06:30,120,59,5,2,12,19,2,published,content_calendar_csv,CONT_ROW_000232
M001,CONT000233,CAMP000080,PROD000001,SKU000001,Facebook,Reel,comfort,2024-12-03 17:27:45,2024-12-03 19:09:45,2290,924,182,176,166,113,2,published,content_calendar_csv,CONT_ROW_000233
M001,CONT000234,CAMP001876,PROD000329,SKU000329,LinkedIn,Carousel,everyday_style,2024-02-25 15:28:21,2024-02-25 16:57:21,1070,430,100,58,61,87,1,published,content_calendar_csv,CONT_ROW_000234
M001,CONT000235,CAMP003268,PROD000366,SKU000366,Facebook,Reel,new_launch,2024-02-25 16:49:53,2024-02-25 18:09:53,3297,1787,181,184,463,270,14,published,content_calendar_csv,CONT_ROW_000235
M001,CONT000236,CAMP000065,PROD000448,SKU000448,Instagram,Static Post,new_launch,2024-06-06 02:50:24,2024-06-06 04:11:24,1592,819,133,110,200,41,0,published,content_calendar_csv,CONT_ROW_000236
M001,CONT000237,CAMP002728,PROD000470,SKU000470,LinkedIn,Carousel,everyday_style,2024-09-12 18:28:03,2024-09-12 19:15:03,366,252,34,8,50,22,0,scheduled,content_calendar_csv,CONT_ROW_000237
M001,CONT000238,CAMP003359,PROD000399,SKU000399,Facebook,Static Post,comfort,2024-06-27 19:35:11,2024-06-27 20:30:11,2491,1321,218,130,266,156,10,published,content_calendar_csv,CONT_ROW_000238
M001,CONT000239,CAMP004357,PROD000197,SKU000197,WhatsApp,WhatsApp Broadcast,comfort,2024-08-26 20:44:03,2024-08-26 21:59:03,74,37,8,4,7,7,1,published,content_calendar_csv,CONT_ROW_000239
